pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
70,0.7500,SpendAwareDPRebalance (R70-aware),1.5000,24322.7879,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9990,0.9975,0.9970,0.9965,0.9960,0.9955,0.9955,0.9955,0.9950,0.9940,0.9940,0.9940,0.9940,0.9930,0.9930,0.9930,0.9930,0.9930,0.9930,0.9930,0.9930,0.9930,0.9920,0.9920,0.9920,0.9920,0.9920,0.9920
70,0.7500,SpendAwareDPRebalance (R70-aware),1.5000,24322.7879,364.8418,spend25p,365.0041,371.3183,377.0097,382.9719,388.2631,394.6590,400.8131,407.7328,412.5172,416.3490,418.6515,421.5958,422.7867,424.3471,426.8043,425.2487,421.4297,418.2208,414.1470,408.3378,380.5096,373.4669,370.5341,368.6411,361.9882,360.1356,353.3549,347.3239,340.2403,330.5070,-0.3012,-15.7239,-31.6783,-46.5833,-60.3005,-72.9413,-85.1152,-95.5364,-106.3385,-115.9046,-125.8519,-134.9893,-144.8960,-155.3199,-167.3967,-180.5140,-195.3075,-210.8938,-227.5858,-246.1855,-267.7782,-290.9605,-317.9843,-345.8727,-378.0932
70,0.7500,SpendAwareDPRebalance (R70-aware),1.5000,24322.7879,364.8418,spend50p,367.6828,379.2502,391.4063,404.0518,417.2829,431.1286,445.4792,460.2334,475.3901,489.2513,500.4965,511.8232,523.8936,533.6442,541.7771,542.5247,541.1837,537.4115,537.6420,537.7410,507.1025,505.8214,501.7926,501.5641,499.3610,495.3682,494.3830,491.5543,486.5938,478.6358,58.8772,39.9036,21.2668,3.4225,-11.6082,-27.3652,-40.4728,-53.3284,-65.5460,-76.9616,-88.3903,-100.5726,-112.3823,-124.9915,-137.6608,-150.5710,-163.8345,-179.0773,-195.9093,-212.4630,-231.7349,-252.8726,-275.0840,-297.4821,-324.3101
70,0.7500,SpendAwareDPRebalance (R70-aware),1.5000,24322.7879,364.8418,spend75p,370.2527,387.0767,406.3800,425.7289,446.7564,470.9899,496.1257,519.2451,545.2122,569.3562,595.3258,619.4590,639.3085,657.2640,675.0627,687.8879,698.8373,713.5524,719.0384,724.6200,688.8581,694.1652,699.7005,702.6702,706.2697,706.8113,715.5131,717.6142,712.8242,708.9325,149.1041,125.6623,101.6809,79.8022,60.7623,42.3364,23.9582,9.5160,-3.2678,-16.1832,-27.5462,-41.9957,-56.0237,-69.8175,-84.6273,-100.7114,-119.9241,-140.5111,-161.5616,-179.3163,-196.7453,-216.1327,-235.9897,-256.1964,-277.7254
70,0.7500,SpendAwareDPRebalance (R70-aware),1.6600,21978.4228,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9995,0.9990,0.9990,0.9970,0.9965,0.9950,0.9945,0.9935,0.9930,0.9920,0.9915,0.9915,0.9915,0.9910,0.9910,0.9910,0.9910,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9895,0.9890,0.9890,0.9885,0.9885,0.9885,0.9885,0.9885
70,0.7500,SpendAwareDPRebalance (R70-aware),1.6600,21978.4228,364.8418,spend25p,365.0041,371.3183,377.0097,382.9719,388.2631,394.6590,400.8131,407.7328,412.5172,416.3490,418.6515,421.5958,422.7867,424.3471,426.8043,425.2487,421.4297,418.2208,414.1470,408.3378,380.5096,373.4126,370.4885,368.4592,361.7495,359.2593,352.0286,345.1953,337.6502,329.3066,-0.3012,-15.7239,-31.6783,-46.5833,-60.3005,-72.9413,-85.1152,-95.5364,-106.3385,-115.9046,-125.8519,-134.9893,-144.8960,-155.3199,-167.3967,-180.4337,-195.2468,-210.8438,-227.2759,-245.9139,-267.5805,-290.6957,-317.6405,-345.3205,-377.6416
70,0.7500,SpendAwareDPRebalance (R70-aware),1.6600,21978.4228,364.8418,spend50p,367.6828,379.2502,391.4063,404.0518,417.2829,431.1286,445.4792,460.2334,475.3901,489.2513,500.4965,511.8232,523.8936,533.6442,541.7771,542.5247,541.1837,537.4115,537.6420,537.7410,507.1025,504.8666,501.6773,501.3710,497.9951,494.8236,491.6653,490.2251,485.8666,477.2041,57.9814,39.4076,20.1687,2.7641,-11.6082,-27.3652,-40.4444,-53.1310,-65.5276,-76.8633,-88.3481,-100.5279,-112.2957,-124.7984,-137.4603,-150.3563,-163.6253,-179.0375,-195.7909,-212.3975,-231.6915,-252.7566,-274.4855,-297.2043,-323.9992
70,0.7500,SpendAwareDPRebalance (R70-aware),1.6600,21978.4228,364.8418,spend75p,370.2527,387.0767,406.3800,425.7289,446.7564,470.9899,496.1257,519.2451,545.2122,569.3562,595.3258,619.4590,639.3085,657.2640,675.0627,687.8879,698.8373,713.5524,719.0384,724.6200,688.8581,694.1081,699.3461,702.1752,705.4748,705.8648,713.7755,716.3573,710.2837,705.3353,147.9721,124.9483,100.5685,78.5925,59.1148,40.8831,23.4296,8.2302,-3.2440,-15.9414,-27.1789,-41.1802,-55.7025,-69.3021,-84.4442,-100.3957,-119.6453,-140.2259,-161.5383,-179.2237,-196.6035,-216.0367,-235.7656,-255.5646,-277.3669
70,0.7500,SpendAwareDPRebalance (R70-aware),1.8000,20268.9900,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9990,0.9990,0.9975,0.9975,0.9950,0.9930,0.9920,0.9915,0.9895,0.9890,0.9885,0.9870,0.9870,0.9860,0.9855,0.9855,0.9855,0.9850,0.9850,0.9850,0.9850,0.9850,0.9850,0.9840,0.9840,0.9835,0.9835,0.9835,0.9835,0.9835,0.9835,0.9835,0.9835,0.9835
70,0.7500,SpendAwareDPRebalance (R70-aware),1.8000,20268.9900,364.8418,spend25p,365.0041,371.3183,377.0097,382.9719,388.2631,394.6590,400.8131,407.7328,412.5172,416.3490,418.6515,421.5958,422.7867,424.3471,426.8043,425.2487,421.4297,418.2208,414.1470,408.0322,380.2343,373.3279,370.4292,366.9931,361.4049,355.6374,349.5101,342.3582,335.8336,325.5531,-0.3012,-15.7239,-31.6783,-46.5833,-60.3005,-72.9413,-85.1152,-95.5364,-106.3385,-115.9046,-125.8519,-134.9467,-144.8717,-155.2102,-167.3872,-180.3698,-195.1864,-210.7389,-227.2018,-245.8193,-267.4097,-290.4196,-316.8836,-345.0010,-377.2344
70,0.7500,SpendAwareDPRebalance (R70-aware),1.8000,20268.9900,364.8418,spend50p,367.6828,379.2502,391.4063,404.0518,417.2829,431.1286,445.4792,460.2334,475.3901,489.2513,500.4965,511.8232,523.8936,533.6442,541.7771,542.5247,541.1837,537.4115,537.6420,537.4722,506.8723,504.5676,501.6345,500.3690,496.5819,492.2434,489.9904,487.5315,481.9675,471.9398,56.2956,37.4696,18.9852,1.5650,-11.6082,-27.3652,-40.4444,-53.0276,-65.4707,-76.6626,-88.2708,-100.5089,-112.2096,-124.6060,-137.2519,-150.3056,-163.5995,-179.0225,-195.5837,-212.3183,-231.4984,-252.3529,-273.9975,-296.8307,-323.5519
70,0.7500,SpendAwareDPRebalance (R70-aware),1.8000,20268.9900,364.8418,spend75p,370.2527,387.0767,406.3800,425.7289,446.7564,470.9899,496.1257,519.2451,545.2122,569.3562,595.3258,619.4590,639.3085,657.2640,675.0627,687.8879,698.8373,713.5524,719.0384,724.3461,688.1057,693.9012,699.2604,698.7978,704.7700,702.5310,708.7684,706.9793,705.8450,697.6286,145.4154,122.8464,98.1567,76.6706,57.8290,38.1897,20.2345,5.6012,-3.1396,-15.6819,-26.9950,-40.9805,-55.3667,-68.7624,-84.2288,-100.2347,-119.2347,-139.6082,-160.8878,-178.6918,-195.9228,-215.6101,-234.6116,-254.9040,-276.8232
70,0.7500,SpendAwareDPRebalance (R70-aware),1.8900,19303.8000,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9985,0.9980,0.9970,0.9955,0.9925,0.9925,0.9915,0.9890,0.9885,0.9880,0.9865,0.9855,0.9850,0.9840,0.9835,0.9830,0.9830,0.9830,0.9825,0.9825,0.9820,0.9810,0.9810,0.9810,0.9810,0.9810,0.9810,0.9810,0.9810,0.9810,0.9810,0.9810,0.9810,0.9810
70,0.7500,SpendAwareDPRebalance (R70-aware),1.8900,19303.8000,364.8418,spend25p,365.0041,371.3183,377.0097,382.9719,388.2631,394.6590,400.8131,407.7328,412.5172,416.3490,418.6515,421.5958,422.7867,424.3471,426.8043,425.2487,421.4297,418.2208,414.1470,408.0322,380.2343,373.1732,369.8968,366.8138,360.5865,355.0196,349.3529,342.0006,334.1350,325.3188,-0.3012,-15.7239,-31.6783,-46.5833,-60.3005,-72.9413,-85.1152,-95.5364,-106.3385,-115.9046,-125.8519,-134.9467,-144.8717,-155.2102,-167.3872,-180.3698,-195.1864,-210.7389,-227.2018,-245.8193,-267.4097,-290.3501,-316.8257,-344.8867,-376.9569
70,0.7500,SpendAwareDPRebalance (R70-aware),1.8900,19303.8000,364.8418,spend50p,367.6828,379.2502,391.4063,404.0518,417.2829,431.1286,445.4792,460.2334,475.3901,489.2513,500.4965,511.8232,523.8936,533.6442,541.7771,542.5247,541.1837,537.4115,537.6420,537.4722,506.8723,504.3277,501.4612,500.2632,495.5804,491.5277,489.9290,487.1540,480.8139,471.5635,56.0309,37.0433,18.6631,1.0826,-11.6082,-27.3652,-40.4444,-53.0276,-65.4707,-76.6626,-88.2708,-100.5089,-112.2096,-124.6060,-137.2519,-150.3056,-163.5724,-179.0123,-195.5637,-212.2146,-231.2828,-252.2146,-273.7358,-296.5875,-322.9581
70,0.7500,SpendAwareDPRebalance (R70-aware),1.8900,19303.8000,364.8418,spend75p,370.2527,387.0767,406.3800,425.7289,446.7564,470.9899,496.1257,519.2451,545.2122,569.3562,595.3258,619.4590,639.3085,657.2640,675.0627,687.8879,698.8373,713.5524,719.0384,724.3461,688.1057,693.6466,698.8941,698.0574,699.8173,699.3583,708.6336,706.7398,703.1284,697.6161,145.2743,122.3548,98.0632,76.4206,57.5921,37.8587,19.5655,4.9474,-2.7466,-15.2153,-26.9748,-40.8767,-54.8660,-68.0695,-83.8825,-99.9029,-119.0087,-139.1606,-160.6681,-177.9764,-195.7649,-215.4161,-234.5246,-254.4885,-276.5928
70,0.7500,SpendAwareDPRebalance (R70-aware),2.0000,18242.0910,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9985,0.9980,0.9970,0.9965,0.9950,0.9920,0.9895,0.9890,0.9875,0.9870,0.9865,0.9835,0.9835,0.9825,0.9820,0.9815,0.9800,0.9800,0.9795,0.9795,0.9785,0.9785,0.9785,0.9785,0.9785,0.9780,0.9780,0.9780,0.9780,0.9780,0.9780,0.9770,0.9770,0.9765,0.9765
70,0.7500,SpendAwareDPRebalance (R70-aware),2.0000,18242.0910,364.8418,spend25p,365.0041,371.3183,377.0097,382.9719,388.2631,394.6590,400.8131,407.7328,412.5172,416.3490,418.6515,421.5958,422.7867,424.3471,426.8043,425.2487,421.4297,418.2208,414.1470,408.3378,379.9591,372.6458,369.7050,366.6027,360.4306,354.3196,347.8755,341.1115,333.0780,324.9057,-0.3012,-15.7239,-31.6783,-46.5833,-60.3005,-72.9413,-85.1152,-95.5364,-106.3385,-115.9046,-125.8519,-134.9467,-144.8717,-155.2102,-167.3872,-180.3360,-195.1242,-210.6478,-227.0805,-245.7808,-267.3419,-290.1946,-316.2937,-344.1447,-376.6697
70,0.7500,SpendAwareDPRebalance (R70-aware),2.0000,18242.0910,364.8418,spend50p,367.6828,379.2502,391.4063,404.0518,417.2829,431.1286,445.4792,460.2334,475.3901,489.2513,500.4965,511.8232,523.8936,533.6442,541.7771,542.5247,541.1837,537.4115,537.6420,537.7410,506.5401,504.1230,500.9237,500.0873,495.0355,490.8001,488.1179,485.1781,479.6390,470.8827,55.5520,36.1508,18.0984,0.7492,-11.6082,-27.3652,-40.4444,-53.0276,-65.4707,-76.6626,-88.2708,-100.5089,-112.2096,-124.6060,-137.2146,-150.2725,-163.3623,-178.9524,-195.4146,-212.1164,-231.0884,-252.1658,-273.5270,-296.4413,-322.6108
70,0.7500,SpendAwareDPRebalance (R70-aware),2.0000,18242.0910,364.8418,spend75p,370.2527,387.0767,406.3800,425.7289,446.7564,470.9899,496.1257,519.2451,545.2122,569.3562,595.3258,619.4590,639.3085,657.2640,675.0627,687.8879,698.8373,713.5524,719.0384,724.6200,687.0296,693.0255,697.7355,697.6066,699.1184,698.6265,701.9085,704.8798,701.5575,694.5680,145.1523,121.6853,97.3751,75.7572,56.2365,36.7070,17.8996,3.3474,-2.9065,-15.3908,-26.9908,-40.8767,-54.8660,-68.0695,-83.8825,-99.8193,-118.8680,-139.1175,-160.5222,-177.8162,-195.6687,-215.2360,-234.3646,-254.3032,-276.1989
70,0.7500,SpendAwareDPRebalance (R70-aware),2.1300,17128.7239,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9990,0.9985,0.9975,0.9965,0.9960,0.9940,0.9925,0.9885,0.9870,0.9855,0.9840,0.9820,0.9795,0.9780,0.9770,0.9760,0.9745,0.9745,0.9745,0.9735,0.9735,0.9735,0.9730,0.9730,0.9720,0.9720,0.9715,0.9715,0.9710,0.9705,0.9700,0.9700,0.9695,0.9695,0.9695,0.9695,0.9695
70,0.7500,SpendAwareDPRebalance (R70-aware),2.1300,17128.7239,364.8418,spend25p,365.0041,371.3183,377.0097,382.9719,388.2631,394.6590,400.8131,407.7328,412.5172,416.3490,418.6515,421.5958,422.7867,424.3471,426.8043,425.2487,421.4297,418.1175,413.5203,407.7506,379.2809,371.9924,369.5675,365.1494,359.1221,353.6861,346.5617,338.5982,330.6912,321.4748,-0.3012,-15.7239,-31.6783,-46.5833,-60.3005,-72.9413,-85.1152,-95.4070,-106.2939,-115.9003,-125.8123,-134.8993,-144.6073,-155.1364,-167.2853,-180.2494,-194.7926,-210.4611,-226.9550,-245.3390,-266.5321,-290.0630,-315.6400,-343.4876,-376.1395
70,0.7500,SpendAwareDPRebalance (R70-aware),2.1300,17128.7239,364.8418,spend50p,367.6828,379.2502,391.4063,404.0518,417.2829,431.1286,445.4792,460.2334,475.3901,489.2513,500.4965,511.8232,523.8936,533.6442,541.7771,542.5247,541.1837,536.9560,537.2948,537.2260,506.2389,502.9598,500.5352,496.5897,492.0679,488.0681,486.6395,482.5659,476.5619,467.5586,54.0031,34.6952,17.1436,0.0000,-11.5818,-27.2161,-39.9628,-52.8627,-65.3064,-76.1846,-88.1929,-100.2799,-111.8501,-124.3781,-137.0276,-150.1524,-163.1232,-178.5432,-194.9476,-211.7939,-230.7576,-251.7003,-273.0513,-296.0200,-321.7533
70,0.7500,SpendAwareDPRebalance (R70-aware),2.1300,17128.7239,364.8418,spend75p,370.2527,387.0767,406.3800,425.7289,446.7564,470.9899,496.1257,519.2451,545.2122,569.3562,595.3258,619.4590,639.3085,657.2640,675.0627,687.8879,698.8373,711.9522,718.4659,723.4338,686.5653,692.7010,697.2470,694.2232,697.5288,695.8965,701.0578,699.3421,698.4964,691.0920,141.2143,118.8891,95.9063,74.5081,53.4427,34.2211,16.6303,1.2236,-1.5905,-14.3684,-26.1904,-39.9999,-53.8436,-66.9962,-82.0472,-98.6451,-117.9138,-138.4228,-159.6740,-177.2526,-194.7418,-213.8230,-233.6877,-252.9632,-275.5309
70,0.7500,SpendAwareDPRebalance (R70-aware),2.2200,16434.3162,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9990,0.9980,0.9975,0.9965,0.9955,0.9940,0.9910,0.9890,0.9855,0.9855,0.9830,0.9805,0.9785,0.9775,0.9745,0.9715,0.9710,0.9700,0.9685,0.9670,0.9665,0.9655,0.9650,0.9650,0.9630,0.9625,0.9620,0.9620,0.9620,0.9615,0.9615,0.9610,0.9610,0.9610,0.9610,0.9610,0.9610,0.9605
70,0.7500,SpendAwareDPRebalance (R70-aware),2.2200,16434.3162,364.8418,spend25p,365.0041,371.3183,377.0097,382.9719,388.2631,394.6590,400.8131,407.7328,412.5172,416.3490,418.6515,421.5958,422.7867,424.3471,426.8043,425.2487,421.3634,417.8764,413.1835,407.1349,379.1966,371.6392,368.4926,363.3691,357.9768,352.1641,345.7837,336.6392,327.3715,320.2175,-0.3012,-15.7239,-31.6783,-46.5833,-60.3005,-72.9413,-85.1152,-95.4070,-106.2939,-115.9003,-125.7744,-134.8631,-144.4682,-155.0704,-167.1929,-180.1774,-194.6577,-210.2465,-226.8886,-245.1760,-266.2496,-289.7762,-315.4309,-343.3183,-375.3233
70,0.7500,SpendAwareDPRebalance (R70-aware),2.2200,16434.3162,364.8418,spend50p,367.6828,379.2502,391.4063,404.0518,417.2829,431.1286,445.4792,460.2334,475.3901,489.2513,500.4965,511.8232,523.8936,533.6442,541.7771,542.5247,540.7499,536.6368,536.9844,536.7970,506.0902,502.6610,499.8117,494.1300,490.6792,486.0814,486.0392,481.3118,473.4500,466.2733,53.3902,33.8394,15.6333,0.0000,-11.5288,-27.0437,-39.8723,-52.8282,-65.0972,-76.1150,-88.1031,-99.9160,-111.7412,-124.3312,-136.9823,-149.9279,-162.8642,-178.4449,-194.6932,-211.6580,-230.5643,-251.4582,-272.5693,-295.4347,-321.2810
70,0.7500,SpendAwareDPRebalance (R70-aware),2.2200,16434.3162,364.8418,spend75p,370.2527,387.0767,406.3800,425.7289,446.7564,470.9899,496.1257,519.2451,545.2122,569.3562,595.3258,619.4590,639.3085,657.2640,675.0627,687.8879,698.7716,711.4288,717.7282,723.0765,686.0429,691.5827,694.8716,688.9264,694.5593,692.0994,700.0618,697.2408,695.1112,689.2492,140.9328,116.5059,94.8363,72.6593,51.9865,31.5770,14.6921,0.0000,-1.3636,-13.9619,-25.7176,-39.3377,-53.1283,-66.3951,-81.9316,-97.9165,-117.3107,-138.1666,-158.5041,-176.3923,-194.3337,-213.3448,-233.1699,-252.5277,-274.1533
70,0.7500,SpendAwareDPRebalance (R70-aware),2.3800,15329.4882,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9990,0.9970,0.9955,0.9945,0.9930,0.9920,0.9885,0.9855,0.9835,0.9790,0.9780,0.9755,0.9725,0.9700,0.9645,0.9615,0.9590,0.9575,0.9560,0.9560,0.9555,0.9550,0.9545,0.9530,0.9515,0.9495,0.9480,0.9470,0.9455,0.9455,0.9450,0.9450,0.9450,0.9450,0.9450,0.9450,0.9450,0.9450,0.9450
